海蒂和爷爷 Heidi,9.2,阿兰·葛斯彭纳,阿努克·斯特芬 / 布鲁诺·甘茨 / 昆林·艾格匹 / 安娜·申茨 / 伊莎贝尔·奥特曼 / 莉莲·奈福 / 彼得·杰克林 / 克里斯托夫·高格勒 / 丽贝卡·因德穆 / 莫妮卡·古布瑟 / 阿瑟·比勒 / 玛丽埃塔·耶米 / 彼得·洛迈尔 / 卡塔琳娜·舒特勒 / 杰拉·哈斯 / 迈克尔·克兰茨 / 劳拉·帕克 / 马库斯·赫林 / 马克西姆·梅米特 / 汉内洛勒·霍格,2015, 德国 / 瑞士 / 南非,"'剧情', '家庭', '冒险'",55727
杀人回忆 살인의 추억,8.8,奉俊昊,宋康昊 / 金相庆 / 金雷河 / 宋在浩 / 朴努植 / 朴海日 / 边熙峰 / 高瑞熙 / 郑仁仙,2003, 韩国,"'剧情', '悬疑', '惊悚', '犯罪'",78011
玛丽和马克思 Mary and Max,8.9,亚当·艾略特,托妮·科莱特 / 菲利普·塞默·霍夫曼 / 巴瑞·哈姆弗莱斯 / 艾瑞克·巴纳 / 贝塔尼·维特莫尔 / 蕾妮·盖耶 / 伊恩·莫利·梅尔德伦 / 朱莉·福塞斯 / 约翰·弗劳思 / 克里斯托弗·马西 / 卡罗琳·莎士比亚-艾伦 / 琳恩·史密斯 / Michael Ienna,2009, 澳大利亚,"'剧情', '喜剧', '动画'",72399
小森林 夏秋篇 リトル・フォレスト 夏・秋,9.0,森淳一,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,2014, 日本,'剧情',61340
消失的爱人 Gone Girl,8.7,大卫·芬奇,本·阿弗莱克 / 裴淳华 / 尼尔·帕特里克·哈里斯 / 凯莉·库恩 / 泰勒·派瑞 / 金·迪肯斯 / 米西·派勒 / 波伊德·霍布鲁克 / 艾米丽·拉塔科斯基 / 雪拉·渥德 / 派屈克·福吉特 / 斯科特·麦克纳里 / 凯西·威尔逊 / 李·诺里斯,2014, 美国,"'剧情', '悬疑', '惊悚', '犯罪'",142244
请以你的名字呼唤我 Call Me by Your Name,8.8,卢卡·瓜达尼诺,艾米·汉莫 / 蒂莫西·柴勒梅德 / 迈克尔·斯图巴 / 阿蜜拉·卡萨 / 艾斯特·加瑞尔 / 维克图瓦尔·杜布瓦 / 旺妲·卡布里奥罗 / 安东尼奥·里莫尔迪 / 埃琳娜·布奇 / 马可·斯格罗索 / 安德列·艾席蒙 / 彼得·斯皮尔斯,2017, 意大利 / 法国 / 巴西 / 美国 / 荷兰 / 德国,"'剧情', '爱情', '同性'",116396
告白,8.7,中岛哲也,松隆子 / 冈田将生 / 木村佳乃 / 西井幸人 / 桥本爱 / 芦田爱菜 / 三吉彩花 / 藤原薰 / 井之胁海 / 清水尚弥 / 高桥努 / 一井直树 / 能年玲奈 / 新井浩文 / 野本萤,2010, 日本,"'剧情', '惊悚'",127742
一一,9.0,杨德昌,吴念真 / 李凯莉 / 金燕玲 / 张洋洋 / 萧淑慎 / 尾形一成 / 陈希圣 / 林孟瑾 / 陈以文 / 柯宇纶 / 张育邦 / 柯素云 / 唐如韫 / 徐淑媛 / 曾心怡 / 陶传正,2000, 中国台湾 / 日本,"'剧情', '爱情', '家庭'",59503
大鱼 Big Fish,8.8,蒂姆·波顿,伊万·麦克格雷格 / 阿尔伯特·芬尼 / 比利·克鲁德普 / 杰西卡·兰格 / 海伦娜·伯翰·卡特 / 艾莉森·洛曼 / 罗伯特·吉尔劳姆 / 玛丽昂·歌迪亚 / 马修·麦克格罗里 / 大卫·丹曼 / 米西·派勒 / 卢顿·万恩怀特三世 / 艾达·泰 / 艾伦妮·泰 / 史蒂夫·布西密 / 丹尼·德维托 / 迪普·罗伊 / 海利·安妮·内尔森,2003, 美国,"'剧情', '家庭', '奇幻', '冒险'",72842
爱在黎明破晓前 Before Sunrise,8.8,理查德·林克莱特,伊桑·霍克 / 朱莉·德尔佩 / 安德莉亚·埃克特 / 汉诺·波西尔 / Karl Bruckschwaiger / Tex Rubinowitz / 埃尔尼·曼戈尔德 / Dominik Castell / Haymon Maria Buttinger / Harald Waiglein / 汉斯·魏因加特纳 / Peter Ily Huemer / Hubert Fabian Kulterer / 约翰·斯洛斯 / Christian Ankowitsch / 亚当·戈德堡 / Paul Poet,1995, 美国 / 奥地利 / 瑞士,"'剧情', '爱情'",85336
红辣椒 パプリカ,9.0,今敏,林原惠美 / 江守彻 / 堀胜之祐 / 古谷彻 / 大塚明夫 / 山寺宏一 / 田中秀幸 / 兴梠里美 / 岩田光央 / 爱河里花子 / 川濑晶子 / 太田真一郎 / 福松进纱 / 胜杏里 / 宫下荣治 / 三户耕三 / 今敏 / 筒井康隆,2006, 日本,"'科幻', '动画', '悬疑', '惊悚'",54003
阳光姐妹淘 써니,8.8,姜炯哲,沈恩京 / 闵孝琳 / 姜素拉 / 南宝拉 / 陈熙琼 / 金时厚 / 柳好贞 / 朴真珠 / 金甫美 / 千禹熙 / 李璟荣,2011, 韩国,"'剧情', '喜剧'",93454
侧耳倾听 耳をすませば,8.9,近藤喜文,本名阳子 / 小林桂树 / 高山南 / 高桥一生 / 山下容莉枝 / 室井滋 / 露口茂 / 饭冢雅弓,1995, 日本,"'剧情', '爱情', '动画'",55323
7号房的礼物 7번방의 선물,8.8,李焕庆,柳承龙 / 朴信惠 / 郑镇荣 / 金正泰 / 吴达洙 / 朴元尚 / 郑满植 / 葛素媛,2013, 韩国,"'剧情', '喜剧', '家庭'",65290
射雕英雄传之东成西就 射鵰英雄傳之東成西就,8.7,刘镇伟,梁朝伟 / 林青霞 / 张国荣 / 叶玉卿 / 张学友 / 王祖贤 / 张曼玉 / 梁家辉 / 刘嘉玲 / 钟镇涛 / 鲍起静,1993, 中国香港,"'喜剧', '奇幻', '武侠', '古装'",62331
甜蜜蜜,8.8,陈可辛,黎明 / 张曼玉 / 杨恭如 / 曾志伟 / 杜可风 / 张同祖 / 诸慧荷 / 丁羽,1996, 中国香港,"'剧情', '爱情'",66054
超脱 Detachment,8.9,托尼·凯耶,艾德里安·布洛迪 / 马西娅·盖伊·哈登 / 詹姆斯·肯恩 / 克里斯蒂娜·亨德里克斯 / 刘玉玲 / 布莱思·丹纳 / 蒂姆·布雷克·尼尔森 / 威廉·彼德森 / 布莱恩·科兰斯顿 / 萨米·盖尔 / Louis Zorich / 小伊塞亚·维特洛克 / David Hausen / 约翰·塞纳迭姆博 / 西莉亚·奥 / 罗南·鲁宾斯坦 / 阿尔·卡尔德隆 / 布雷南·布朗 / Reagan Leonard / 詹姆斯·霍西 / 乔什·帕斯 / 瑞内·菲利斯·史密斯 / 道格·伊·道格 / Patricia Rae / 萨曼萨·罗根 / 拉尔夫·罗德里格斯,2011, 美国,'剧情',75172
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,8.8,大卫·叶茨,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 海伦娜·伯翰·卡特 / 拉尔夫·费因斯 / 艾伦·瑞克曼 / 玛吉·史密斯 / 汤姆·费尔顿 / 邦妮·怀特 / 朱丽·沃特斯 / 迈克尔·刚本 / 伊文娜·林奇 / 多姆纳尔·格里森 / 克蕾曼丝·波西 / 詹森·艾萨克 / 海伦·麦克洛瑞 / 马修·刘易斯 / 梁佩诗 / 约翰·赫特 / 大卫·休里斯 / 加里·奥德曼 / 吉姆·布劳德本特 / 艾玛·汤普森 / 娜塔丽·特纳 / 蒂莫西·斯波 / 大卫·布拉德利 / 罗彼·考特拉尼 / 凯莉·麦克唐纳 / 塞伦·希德,2011, 美国 / 英国,"'剧情', '悬疑', '奇幻', '冒险'",82602
倩女幽魂,8.7,程小东,张国荣 / 王祖贤 / 午马 / 刘兆铭 / 林威 / 薛芷伦 / 胡大为 / 王晶,1987, 中国香港,"'爱情', '奇幻', '武侠', '古装'",54957
小森林 冬春篇 リトル・フォレスト 冬・春,9.0,森淳一,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,2015, 日本,'剧情',46518
驯龙高手 How to Train Your Dragon,8.7,迪恩·德布洛斯,杰伊·巴鲁切尔 / 杰拉德·巴特勒 / 克雷格·费格森 / 亚美莉卡·费雷拉 / 乔纳·希尔 / 克里斯托夫·梅兹-普莱瑟 / T·J·米勒 / 克里斯汀·韦格 / 罗宾·阿特金·唐斯 / 菲利普·麦格雷德 / 基隆·埃利奥特 / 阿什利·詹森 / 大卫·田纳特,2010, 美国,"'动画', '奇幻', '冒险'",73981
蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises,8.7,克里斯托弗·诺兰,克里斯蒂安·贝尔 / 汤姆·哈迪 / 安妮·海瑟薇 / 约瑟夫·高登-莱维特 / 玛丽昂·歌迪亚 / 加里·奥德曼 / 迈克尔·凯恩 / 摩根·弗里曼 / 朱诺·坦普尔 / 乔什·平茨 / 丹尼尔·逊亚塔 / 内斯特·卡博内尔 / 伯恩·戈曼 / 连姆·尼森 / 乔伊·金 / 艾丹·吉伦 / 基里安·墨菲 / 乔什·斯图沃特 / 马修·莫迪恩 / 本·门德尔森,2012, 美国 / 英国,"'剧情', '动作', '科幻', '惊悚', '犯罪'",94539
菊次郎的夏天 菊次郎の夏,8.8,北野武,北野武 / 关口雄介 / 岸本加世子 / グレート義太夫 / 井手博士 / 磨赤儿 / 大家由祐子 / 细川典江 / 今村鼠 / 田中要次,1999, 日本,"'剧情', '喜剧'",71472
恐怖直播 더 테러 라이브,8.8,金秉祐,河正宇 / 李璟荣 / 全慧珍 / 李大为,2013, 韩国,"'剧情', '悬疑', '犯罪'",81827
爱在日落黄昏时 Before Sunset,8.8,理查德·林克莱特,伊桑·霍克 / 朱莉·德尔佩 / 弗农·多布切夫 / 路易丝·勒莫瓦纳·托雷斯 / 罗多尔·保利 / 玛丽安·普莱施泰格 / Diabolo / 丹尼·弗拉 / 艾伯特·德尔佩 / 玛丽·佩里,2004, 美国,"'剧情', '爱情'",68490
唐伯虎点秋香 唐伯虎點秋香,8.6,李力持,周星驰 / 巩俐 / 陈百祥 / 郑佩佩 / 朱咪咪 / 梁家仁 / 苑琼丹 / 梁荣忠 / 黄一山 / 黄霑 / 吴镇宇 / 刘家辉 / 蓝洁瑛 / 谷德昭 / 陈辉虹 / 李健仁 / 宣萱 / 温翠苹,1993, 中国香港,"'喜剧', '爱情', '古装'",51399
萤火之森 蛍火の杜へ,8.8,大森贵弘,佐仓绫音 / 内山昂辉 / 辻亲八 / 山本兼平 / 后藤弘树 / 今井麻美,2011, 日本,"'剧情', '爱情', '动画', '奇幻'",61345
幸福终点站 The Terminal,8.8,史蒂文·斯皮尔伯格,汤姆·汉克斯 / 凯瑟琳·泽塔-琼斯 / 斯坦利·图齐 / 齐·麦克布赖德 / 迭戈·卢纳 / 巴里·沙巴卡·亨利 / 库玛·帕拉纳 / 佐伊·索尔达娜 / 埃迪·琼斯 / 祖德·塞克利拉 / 科瑞·雷诺兹 / 古列雷莫·迪亚兹 / 里尼·贝尔 / 瓦列里·尼古拉耶夫 / 迈克尔·诺里 / Bob Morrisey / 萨沙·斯皮尔伯格 / 苏珊·索洛米 / 卡尔利斯·布克 / Stephon Fuller / 丹·芬纳蒂 / Lydia Blanco / 肯尼斯·崔 / 卡斯·安瓦尔 / 康拉德·皮拉 / 杜桑恩·杜基齐 / 马克·伊瓦涅 / Benny Golson / 斯科特·安第斯 / 罗伯特·科瓦吕比亚 / Dilva Henry / 卡尔艾拉切 / Hayati Akbas / 艾力克斯·伯恩斯 / 埃莱娜·卡多纳 / Dan Chase / 查得·R·戴维斯 / Antonella Elia / Michael Eliopoulos / Marston Fobbs / Riad Galayini / 杰拉德·加纳 / Justin Rodgers Hall / Mohammed Hassan / Amber Havens / Ksenia Jarova / Barry Julien / Svilena Kidess / Zuzana Monroe / 艾丽西亚·奥奇瑟 / 本杰明·奥切恩格,2004, 美国,"'剧情', '喜剧', '爱情'",52556
超能陆战队 Big Hero 6,8.6,唐·霍尔,斯科特·安第斯 / 瑞恩·波特 / 丹尼尔·海尼 / T·J·米勒 / 杰米·钟 / 小达蒙·韦恩斯 / 珍尼希斯·罗德里格兹 / 詹姆斯·克伦威尔 / 艾伦·图代克 / 玛娅·鲁道夫 / 亚布拉哈姆·本鲁比 / 凯蒂·洛斯 / 比利·布什 / 丹尼尔·吉尔森 / 保罗·布里格斯,2014, 美国,"'喜剧', '动作', '科幻', '动画', '冒险'",122010
借东西的小人阿莉埃蒂 借りぐらしのアリエッティ,8.8,米林宏昌,志田未来 / 神木隆之介 / 树木希林 / 三浦友和 / 大竹忍 / 竹下景子 / 藤原龙也,2010, 日本,"'动画', '奇幻', '冒险'",63162
风之谷 風の谷のナウシカ,8.8,宫崎骏,岛本须美 / 松田洋治 / 榊原良子 / 辻村真人 / 京田尚子 / 纳谷悟朗 / 永井一郎 / 宫内幸平 / 八奈见乘儿 / 矢田稔 / 富永美伊奈 / 家弓家正 / 吉田理保子 / 菅谷政子 / 坂本千夏 / 鳕子 / 麦人 / 大塚芳忠,1984, 日本,"'动画', '奇幻', '冒险'",30964
无人知晓 誰も知らない,9.1,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,2004, 日本,'剧情',42893
神偷奶爸 Despicable Me,8.6,皮埃尔·柯芬,史蒂夫·卡瑞尔 / 杰森·席格尔 / 拉塞尔·布兰德 / 朱莉·安德鲁斯 / 威尔·阿奈特 / 克里斯汀·韦格 / 米兰达·卡斯格拉夫 / 达纳·盖尔 / 艾尔西·费舍尔 / 皮埃尔·柯芬 / 克里斯·雷纳德 / 杰梅奈·克莱门特 / 杰克·麦克布瑞尔 / 丹尼·麦克布莱德 / 敏迪·卡灵 / 罗布·许贝尔 / 肯·道里欧 / 郑肯,2010, 美国 / 法国,"'喜剧', '动画', '冒险'",88195
上帝之城 Cidade de Deus,8.9,费尔南多·梅里尔斯,亚历桑德雷·罗德里格斯 / 莱安德鲁·菲尔米诺 / 菲利佩·哈根森 / 道格拉斯·席尔瓦 / 乔纳森·哈根森 / 马修斯·纳克加勒 / 索·豪黑 / 艾莉丝·布拉加,2002, 巴西 / 法国,"'剧情', '犯罪'",35870
绿皮书 Green Book,8.9,彼得·法雷里,维果·莫腾森 / 马赫沙拉·阿里 / 琳达·卡德里尼 / 塞巴斯蒂安·马尼斯科 / 迪米特·D·马里诺夫 / 迈克·哈顿 / P·J·伯恩 / 乔·柯蒂斯 / 玛姬·尼克松 / 冯·刘易斯 / 乔恩·索特兰 / 唐·斯达克 / 安东尼·曼加诺 / 保罗·斯隆 / 珍娜·劳伦索 / 肯尼斯·以色列 / 伊克博·塞巴 / 尼克·瓦莱隆加 / 大卫·安 / 迈克·切罗内 / 杰拉尔丁·辛格 / 马丁·巴特斯·布拉德福德 / 格拉伦·布莱恩特·班克斯 / 汤姆·维图 / 夏恩·帕特洛 / 丹尼斯·W·霍尔 / 吉姆·克洛克 / 戴恩·罗兹 / 布赖恩·斯特帕尼克 / 乔恩·迈克尔·戴维斯 / 布莱恩·库瑞 / 托尼亚·马尔多纳多,2018, 美国,"'剧情', '喜剧', '传记'",239037
"怪兽电力公司 Monsters, Inc.",8.7,彼特·道格特,约翰·古德曼 / 比利·克里斯托 / 玛丽·吉布斯 / 史蒂夫·布西密 / 詹姆斯·柯本 / 詹妮弗·提莉 / 鲍勃·彼德森 / 约翰·拉岑贝格 / 弗兰克·奥兹 / 丹尼尔·吉尔森 / 邦尼·亨特 / 杰克·安杰尔 / 塞缪尔·洛德·布莱克 / 史蒂夫·萨斯坎德,2001, 美国,"'喜剧', '动画', '儿童', '奇幻', '冒险'",42541
玩具总动员3 Toy Story 3,8.8,李·昂克里奇,汤姆·汉克斯 / 蒂姆·艾伦 / 琼·库萨克 / 尼德·巴蒂 / 唐·里克斯 / 迈克尔·基顿,2010, 美国,"'喜剧', '动画', '奇幻', '冒险'",52581
血战钢锯岭 Hacksaw Ridge,8.7,梅尔·吉布森,安德鲁·加菲尔德 / 萨姆·沃辛顿 / 文斯·沃恩 / 雨果·维文 / 卢克·布雷西 / 泰莉莎·帕尔墨 / 瑞切尔·格里菲斯 / 纳撒尼尔·布佐尼克 / 理查德·劳斯伯格 / 马特·纳夫莱 / 费拉斯·迪拉尼 / 瑞安·柯尔 / 卢克·佩格勒,2016, 美国 / 澳大利亚,"'剧情', '传记', '历史', '战争'",126513
电锯惊魂 Saw,8.7,温子仁,雷·沃纳尔 / 加利·艾尔维斯 / 丹尼·格洛弗 / 肯·梁 / 迪娜·迈耶 / 迈克·巴特斯 / 保罗·古德勒支 / 迈克尔·爱默生 / 本尼托·马丁内斯 / 肖妮·史密斯 / 麦肯兹·韦加 / 莫妮卡·波特 / 耐德·巴拉米 / 亚丽姗卓·全 / 托宾·贝尔,2004, 美国,"'悬疑', '惊悚', '恐怖'",51473
岁月神偷 歲月神偷,8.7,罗启锐,吴君如 / 任达华 / 钟绍图 / 李治廷 / 蔡颖恩 / 秦沛 / 夏萍 / 谷德昭 / 许鞍华 / 张同祖 / 庄域飞 / 威廉希路 / 李健兴 / 林耀祺 / 廖爱玲 / 张翼东 / 钱耀荣 / 谭瓒强 / 陈庆航 / 黎祥荣,2010, 中国香港 / 中国大陆,"'剧情', '家庭'",93061
喜宴 囍宴,8.9,李安,赵文瑄 / 郎雄 / 归亚蕾 / 金素梅 / 米切尔·利希藤斯坦,1993, 中国台湾 / 美国,"'剧情', '喜剧', '爱情', '同性', '家庭'",44139
七武士 七人の侍,9.2,黑泽明,三船敏郎 / 志村乔 / 稻叶义男 / 宫口精二 / 千秋实 / 加东大介 / 木村功,1954, 日本,"'剧情', '动作', '冒险'",24420
谍影重重3 The Bourne Ultimatum,8.8,保罗·格林格拉斯,马特·达蒙 / 朱丽娅·斯蒂尔斯 / 大卫·斯特雷泽恩 / 斯科特·格伦 / 帕迪·康斯戴恩 / 埃德加·拉米雷兹 / 阿尔伯特·芬尼 / 琼·艾伦 / Tom Gallop / 克里·约翰逊 / 丹尼尔·布鲁尔 / 乔伊·安沙 / 科林·斯廷顿 / 丹·弗雷登堡 / Lucy Liemann,2007, 美国 / 德国,"'动作', '悬疑', '惊悚'",31425
时空恋旅人 About Time,8.7,理查德·柯蒂斯,多姆纳尔·格里森 / 瑞秋·麦克亚当斯 / 比尔·奈伊 / 莉迪亚·威尔逊 / 琳赛·邓肯 / 理查德·科德里 / 约书亚·麦圭尔 / 汤姆·霍兰德 / 玛格特·罗比 / 维尔·梅里克 / 凡妮莎·柯比 / 汤姆·休斯 / 哈利·海顿-佩顿 / 米切尔·马伦 / 丽莎·艾科恩 / 珍妮·莱恩斯福德 / 菲利普-沃斯 / 凯瑟琳·斯戴曼 / 汤姆·斯托顿 / 安部春香 / 李·阿斯奎斯-柯 / 理查德·班克斯 / 保罗·布莱克维尔 / 贝恩·科拉科 / 格拉姆·柯里 / 罗薇娜·戴蒙德 / 约翰·达根 / 迪诺·法赞尼 / 内芙·加切夫 / 理查德·E·格兰特 / 理查德·格雷弗斯 / 李·尼古拉斯·哈里斯 / 理查德·赫德曼 / 李仙湖 / 马修·C·马蒂诺 / 马汀·麦格 / Alex Moore,2013, 英国,"'喜剧', '爱情', '奇幻'",83046
英雄本色,8.7,吴宇森,周润发 / 狄龙 / 张国荣 / 朱宝意 / 李子雄 / 田丰 / 吴宇森 / 曾江 / 成奎安 / 徐克 / 陈志辉,1986, 中国香港,"'剧情', '动作', '犯罪'",41068
完美的世界 A Perfect World,9.1,克林特·伊斯特伍德,凯文·科斯特纳 / 劳拉·邓恩 / 克林特·伊斯特伍德 / T·J·劳瑟 / 基斯·斯扎拉巴基克,1993, 美国,"'剧情', '犯罪'",31984
傲慢与偏见 Pride & Prejudice,8.6,乔·赖特,凯拉·奈特莉 / 马修·麦克费登 / 唐纳德·萨瑟兰 / 布兰达·布莱斯 / 凯瑞·穆里根 / 裴淳华 / 吉娜·马隆 / 妲露拉·莱莉 / 朱迪·丹奇 / 西蒙·伍兹 / 克劳迪·布莱克利 / 汤姆·霍兰德 / 鲁伯特·弗兰德 / 凯利·蕾莉 / 皮普·托伦斯 / 西妮德·马修斯 / 佩内洛普·威尔顿 / 塔姆金·莫钦特,2005, 法国 / 英国 / 美国,"'剧情', '爱情'",90566
疯狂原始人 The Croods,8.7,柯克·德·米科,尼古拉斯·凯奇 / 艾玛·斯通 / 瑞恩·雷诺兹 / 凯瑟琳·基纳 / 克萝丽丝·利奇曼 / 克拉克·杜克 / 克里斯·桑德斯 / 兰迪·汤姆,2013, 美国,"'喜剧', '动画', '冒险'",110245
萤火虫之墓 火垂るの墓,8.7,高畑勋,辰己努 / 白石绫乃 / 志乃原良子 / 山口朱美 / 端田宏三,1988, 日本,"'剧情', '动画', '战争'",52800
东邪西毒 東邪西毒,8.6,王家卫,张国荣 / 林青霞 / 梁朝伟 / 张学友 / 张曼玉 / 刘嘉玲 / 梁家辉 / 杨采妮 / 邹兆龙,1994, 中国香港 / 中国台湾,"'剧情', '动作', '爱情', '武侠', '古装'",56248
教父3 The Godfather: Part III,8.9,弗朗西斯·福特·科波拉,阿尔·帕西诺 / 黛安·基顿 / 塔莉娅·夏尔 / 安迪·加西亚 / 埃里·瓦拉赫 / 乔·曼特纳 / 乔治·汉密尔顿 / 布里吉特·芳达 / 索菲亚·科波拉 / 雷夫·瓦朗 / 弗兰克·德安布罗西奥 / 敦尔·当纳利 / 理查德·布赖特 / 赫尔穆特·贝格 / 唐·诺韦洛,1990, 美国,"'剧情', '犯罪'",22373
爆裂鼓手 Whiplash,8.7,达米恩·查泽雷,迈尔斯·特勒 / J·K·西蒙斯 / 保罗·雷瑟 / 梅莉莎·班诺伊 / 奥斯汀·斯托维尔 / 内特·朗 / 克里斯·马尔基 / 达蒙·冈普顿 / Suanne Spoke / 马科斯·卡锡 / Charlie Ian / 杰森·布莱尔 / 科菲·斯里博伊 / 卡维塔帕蒂尔 / C.J. Vana / 塔里克·洛维 / 卡尔文·C·温布什 / 迈克尔·D·科恩 / 艾普尔·格雷斯 / 马库斯·亨德森 / 亨利·G.桑德斯 / 温迪·李 / 米歇尔·拉夫,2014, 美国,"'剧情', '音乐'",86567
真爱至上 Love Actually,8.6,理查德·柯蒂斯,休·格兰特 / 科林·费尔斯 / 艾玛·汤普森 / 凯拉·奈特莉 / 连姆·尼森 / 托马斯·布罗迪-桑斯特 / 比尔·奈伊 / 马丁·弗瑞曼 / 劳拉·琳妮 / 艾伦·瑞克曼 / 克里斯·马歇尔 / 罗德里戈·桑托罗 / 罗温·艾金森 / 比利·鲍伯·松顿 / 玛汀·麦古基安 / 安德鲁·林肯 / 露西娅·莫尼斯 / 海克·玛卡琪,2003, 英国 / 美国 / 法国,"'剧情', '喜剧', '爱情'",105719
被解救的姜戈 Django Unchained,8.7,昆汀·塔伦蒂诺,杰米·福克斯 / 莱昂纳多·迪卡普里奥 / 克里斯托弗·沃尔兹 / 塞缪尔·杰克逊 / 凯丽·华盛顿 / 沃尔顿·戈金斯 / 丹尼斯·克里斯托弗 / 乔纳·希尔 / 詹姆斯·瑞马尔 / 爱波·塔布琳 / 弗兰科·内罗 / 罗伯特·卡拉丁 / 佐伊·贝尔,2012, 美国,"'剧情', '动作', '西部', '冒险'",86959
心迷宫,8.7,忻钰坤,霍卫民 / 王笑天 / 罗芸 / 杨瑜珍 / 孙黎 / 邵胜杰 / 曹西安 / 贾致钢 / 朱自清 / 王梓尘 / 赵梓彤 / 贾世忠 / 袁满 / 陈梅生 / 张景素 / 平坦 / 金子 / 张建军,2014, 中国大陆,"'剧情', '悬疑', '犯罪'",75399
纵横四海 緃横四海,8.8,吴宇森,周润发 / 张国荣 / 钟楚红 / 朱江 / 曾江 / 胡枫 / 唐宁 / 邓一君,1991, 中国香港,"'剧情', '喜剧', '动作', '犯罪'",38614
贫民窟的百万富翁 Slumdog Millionaire,8.6,丹尼·博伊尔,戴夫·帕特尔 / 沙鲁巴·舒克拉 / 亚尼·卡普 / 拉詹德拉纳斯·祖特施 / 吉尼瓦·塔瓦尔 / 芙蕾达·平托 / 伊尔凡·可汗 / 爱资哈尔丁·穆罕默德·伊斯梅尔 / 阿什·马赫什·舍德卡 / 马赫什·曼杰瑞卡 / 麦活·米泰尔,2008, 英国 / 美国,"'剧情', '爱情'",63234
记忆碎片 Memento,8.6,克里斯托弗·诺兰,盖·皮尔斯 / 凯瑞-安·莫斯 / 乔·潘托里亚诺 / 小马克·布恩 / 拉什·费加 / 乔雅·福克斯 / 斯蒂芬·托布罗斯基 / 哈里特·桑塞姆·哈里斯 / 托马斯·列农 / 考乐姆·吉斯·雷尼 / 金伯利·坎贝尔 / 玛丽安妮·穆勒雷尔 / 拉里·霍尔登,2000, 美国,"'剧情', '悬疑', '惊悚', '犯罪'",75449
黑天鹅 Black Swan,8.5,达伦·阿伦诺夫斯基,娜塔莉·波特曼 / 米拉·库尼斯 / 文森特·卡索 / 芭芭拉·赫希 / 薇诺娜·瑞德 / 本杰明·米派德 / 克塞尼亚·索罗 / 克里斯汀娜·安娜波 / 詹妮特·蒙哥马利 / 塞巴斯蒂安·斯坦 / 托比·海明威 / 塞尔吉奥·托拉多 / 马克·马戈利斯 / 蒂娜·斯隆 / 亚伯拉罕·阿罗诺夫斯基 / 夏洛特·阿罗诺夫斯基 / 玛西娅·让·库尔茨 / 肖恩·奥哈根 / 克里斯托弗·加廷 / 黛博拉·奥夫纳 / 斯坦利·B·赫尔曼 / 库尔特·弗勒曼 / 帕特里克·赫辛格 / 莎拉·海伊,2010, 美国,"'剧情', '惊悚'",124319
"三块广告牌 Three Billboards Outside Ebbing, Missouri",8.7,马丁·麦克唐纳,弗兰西斯·麦克多蒙德 / 伍迪·哈里森 / 山姆·洛克威尔 / 艾比·考尼什 / 卢卡斯·赫奇斯 / 彼特·丁拉基 / 约翰·浩克斯 / 卡赖伯·兰德里·琼斯 / 凯瑟琳·纽顿 / 凯瑞·康顿 / 泽利科·伊万内克 / 萨玛拉·维文 / 克拉克·彼得斯 / 尼克·瑟西 / 阿曼达·沃伦 / 玛拉雅·瑞沃拉·德鲁  / 布兰登·萨克斯顿 / 迈克尔·艾伦·米利甘,2017, 美国 / 英国,"'剧情', '犯罪'",135065
荒蛮故事 Relatos salvajes,8.8,达米安·斯兹弗隆,达里奥·格兰迪内蒂 / 玛丽娅·玛努尔 / 莫妮卡·比利亚 / 丽塔·科尔泰塞 / 胡丽叶塔·泽尔贝伯格 / 凯撒·博尔东 / 莱昂纳多·斯巴拉格利亚 / 沃尔特·多纳多 / 里卡多·达林 / 南希·杜普拉 / 奥斯卡·马丁内兹 / 玛莉亚·奥内托 / 奥斯马·努涅斯 / 赫尔曼·德·席尔瓦 / 艾丽卡·里瓦斯 / 地亚哥·詹蒂莱 / 玛格丽塔·莫菲诺,2014, 阿根廷 / 西班牙,"'剧情', '喜剧', '犯罪'",61996
达拉斯买家俱乐部 Dallas Buyers Club,8.8,让-马克·瓦雷,马修·麦康纳 / 詹妮弗·加纳 / 杰瑞德·莱托 / 斯蒂夫·扎恩 / 达拉斯·罗伯特斯 / 凯文·兰金 / 丹尼斯·欧哈拉 / 简·麦克尼尔 / 格里芬·邓恩 / 詹姆斯·杜蒙特 / 朱丽叶·里夫斯 / 斯蒂菲·格罗特 / J·D·埃弗摩尔,2013, 美国,"'剧情', '同性', '传记'",56794
哪吒闹海,9.0,严定宪,梁正晖 / 邱岳峰 / 毕克 / 富润生 / 尚华 / 于鼎,1979, 中国大陆,"'动画', '奇幻', '冒险'",15690
